chapter_file,chapter_index,title,line_number,raw_text,normalized_text,context_before,context_after,keyword_score,tfidf_similarity,fuzzy_similarity,final_score,matched_seed,category,decision
converted/Super Gene/chapters/1248-chapter-1247-shape-shifting-knight.md,1248,Chapter 1247 - Shape-shifting Knight,86,"Super Creature Lake Lobster killed. No beast soul gained. The flesh of this creature can be consumed, and you may also harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature lake lobster killed. no beast soul gained. the flesh of this creature can be consumed, and you may also harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,1.0,0.5979,0.9548,0.7614,"Super Creature Ice Wolf God Killed. Beast Soul Gained. the Flesh of This Creature Can Be Consumed, and You May Also Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly. Will You Accept the Beast Soul?",beast_soul_result,likely
converted/Super Gene/chapters/006-chapter-6-armour-is-everything.md,6,Chapter 6 : Armour Is Everything,42,Primitive creature swift mantis killed —,primitive creature swift mantis killed,,,0.2,1.0,1.0,0.76,Primitive creature swift mantis killed ...,kill_announcement,likely
converted/Super Gene/chapters/1034-chapter-1033-taking-the-treasure.md,1034,Chapter 1033 - Taking the Treasure,42,Sacred-Geno Point +1.,sacred geno point +1.,,,0.2,1.0,1.0,0.76,Sacred-Geno Point +1.,geno_point_gain,likely
converted/Super Gene/chapters/1112-chapter-1111-squeezing-beast-souls.md,1112,Chapter 1111 - Squeezing Beast Souls,28,Blood-Demon Fruit has not yet matured; beast soul creation cannot be completed.,blood demon fruit has not yet matured; beast soul creation cannot be completed.,,,0.2,1.0,1.0,0.76,Blood-Demon Fruit Has Not Yet Matured; Beast Soul Creation Cannot Be Completed.,beast_soul_result,likely
converted/Super Gene/chapters/1257-chapter-1256-blood-river-king-s-battle-geno-essence.md,1257,Chapter 1256 - Blood River King’s Battle Geno Essence,62,Obtained Blood River King’s Battle Geno Essence.,obtained blood river king's battle geno essence.,,,0.2,1.0,1.0,0.76,Obtained Blood River King’s Battle Geno Essence.,unknown_voice,likely
converted/Super Gene/chapters/1257-chapter-1256-blood-river-king-s-battle-geno-essence.md,1257,Chapter 1256 - Blood River King’s Battle Geno Essence,78,Obtained Blood River King’s Battle Geno Essence.,obtained blood river king's battle geno essence.,,,0.2,1.0,1.0,0.76,Obtained Blood River King’s Battle Geno Essence.,unknown_voice,likely
converted/Super Gene/chapters/1258-chapter-1257-fighting-fire-with-fire.md,1258,Chapter 1257 - Fighting Fire with Fire,60,Obtained Blood River King’s Battle Geno Essence.,obtained blood river king's battle geno essence.,,,0.2,1.0,1.0,0.76,Obtained Blood River King’s Battle Geno Essence.,unknown_voice,likely
converted/Super Gene/chapters/1543-chapter-1542-claiming-god-light-tunnel.md,1543,Chapter 1542 - Claiming God-light Tunnel,22,Super Geno Core Split-Knife obtained.,super geno core split knife obtained.,,,0.2,1.0,1.0,0.76,Super Geno Core Split-Knife Obtained.,unknown_voice,likely
converted/Super Gene/chapters/1583-chapter-1582-blow-blood.md,1583,Chapter 1582 - Blow Blood,22,Obtained emperor geno core Blow Blood.,obtained emperor geno core blow blood.,,,0.2,1.0,1.0,0.76,Obtained Emperor Geno Core Blow Blood.,unknown_voice,likely
converted/Super Gene/chapters/1720-chapter-1719-xenogeneic-genes.md,1720,Chapter 1719 - Xenogeneic Genes,52,Xenogeneic Gene discovered.,xenogeneic gene discovered.,,,0.2,1.0,1.0,0.76,Xenogeneic Gene Discovered.,xenogeneic_gene,likely
converted/Super Gene/chapters/2008-chapter-2007-stone-statue.md,2008,Chapter 2007 - Stone Statue,46,Xenogeneic Gene Discovered.,xenogeneic gene discovered.,,,0.2,1.0,1.0,0.76,Xenogeneic Gene Discovered.,xenogeneic_gene,likely
converted/Super Gene/chapters/2823-chapter-2822-killing-a-god.md,2823,Chapter 2822 Killing a God,76,God spirit hunted. Found god spirit gene.,god spirit hunted. found god spirit gene.,,,0.2,1.0,1.0,0.76,God Spirit Hunted. Found God Spirit Gene.,hunted_announcement,likely
converted/Super Gene/chapters/2866-chapter-2865-judgement.md,2866,Chapter 2865 - Judgement,80,God spirit hunted. Found god spirit gene.,god spirit hunted. found god spirit gene.,,,0.2,1.0,1.0,0.76,God Spirit Hunted. Found God Spirit Gene.,hunted_announcement,likely
converted/Super Gene/chapters/3145-chapter-3144-annihilation-god-base.md,3145,Chapter 3144 - Annihilation God Base,76,Killed God Spirit gene race: Decapitation Queen. Found an Annihilation-class god base.,killed god spirit gene race: decapitation queen. found an annihilation class god base.,,,0.2,1.0,1.0,0.76,Killed God Spirit Gene Race: Decapitation Queen. Found an Annihilation-class God Base.,kill_announcement,likely
converted/Super Gene/chapters/3367-chapter-3366-killing-tail-fire-beast.md,3367,Chapter 3366 - Killing Tail Fire Beast,78,Break World beast hunted: Ultimate Tail Fire Beast. Found Break World gene.,break world beast hunted: ultimate tail fire beast. found break world gene.,,,0.2,1.0,1.0,0.76,Break World Beast Hunted: Ultimate Tail Fire Beast. Found Break World Gene.,hunted_announcement,likely
converted/Super Gene/chapters/717-chapter-716-son-of-god-reward.md,717,Chapter 716 : Son of God Reward,44,Super beast soul: Devil Unicorn. Possession beast soul.,super beast soul: devil unicorn. possession beast soul.,,,0.2,1.0,1.0,0.76,Super Beast Soul: Devil Unicorn. Possession Beast Soul.,beast_soul_result,likely
converted/Super Gene/chapters/1000-chapter-999-blue-ape.md,1000,Chapter 999 - Blue Ape,62,Sacred-Blood Creature Black Python killed. No beast soul gained. Consume its flesh to gain zero to ten sacred geno points randomly.,sacred blood creature black python killed. no beast soul gained. consume its flesh to gain zero to ten sacred geno points randomly.,,,0.85,0.6632,0.9515,0.7538,Sacred-Blood Creature Ghost Fang Killed. No Beast Soul Gained. Consume Its Flesh to Gain Zero to Ten Sacred Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/1598-chapter-1597-we-ll-meet-again.md,1598,Chapter 1597 - We’ll Meet Again,48,Super Creature Blood Bone Demon killed. No beast soul gained. Geno core unobtained. Flesh inedible. Consume the Super Geno Essence to gain zero to ten super geno points randomly.,super creature blood bone demon killed. no beast soul gained. geno core unobtained. flesh inedible. consume the super geno essence to gain zero to ten super geno points randomly.,,,1.0,0.5973,0.8816,0.7522,Super Creature Bloodthirsty Ant King Killed. Beast Soul Gained. Geno Core Unobtained. Flesh Inedible. Consume the Life Geno Essence to Gain Zero to Ten Super Geno Points.,beast_soul_result,likely
converted/Super Gene/chapters/1019-chapter-1018-crazy.md,1019,Chapter 1018 - Crazy,74,Sacred-Blood Creature Armoured Turtle killed. Beast soul gained. Consume its flesh to gain zero to ten sacred geno points randomly.,sacred blood creature armoured turtle killed. beast soul gained. consume its flesh to gain zero to ten sacred geno points randomly.,,,0.85,0.6517,0.9333,0.745,Sacred-Blood Creature Lightning Wolf killed. Beast soul gained. Consume its Flesh to Gain Zero to Ten Sacred Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/1750-chapter-1749-killing-feather.md,1750,Chapter 1749 - Killing Feather,94,Xenogeneic Baron hunted; xenogeneic gene found. Gold Feather Witch xenogeneic beast soul obtained.,xenogeneic baron hunted; xenogeneic gene found. gold feather witch xenogeneic beast soul obtained.,,,0.9500000000000001,0.5855,1.0,0.7446,Xenogeneic Baron Hunted; Xenogeneic Gene Found. Xenogeneic Beast Soul Obtained.,xenogeneic_gene,likely
converted/Super Gene/chapters/1124-chapter-1123-metal-card.md,1124,Chapter 1123 - Metal Card,62,"Super Creature Cruel Spider King killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature cruel spider king killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.6454,0.9588,0.7444,"Super Creature Windhawk Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1790-chapter-1789-the-meeting-of-one-palm.md,1790,Chapter 1789 - The Meeting of One Palm,18,Xenogeneic Viscount hunted; xenogeneic gene found. Xenogeneic beast soul obtained: Steel Centaur.,xenogeneic viscount hunted; xenogeneic gene found. xenogeneic beast soul obtained: steel centaur.,,,0.9500000000000001,0.6181,0.8367,0.7439,Xenogeneic Baron Hunted; Xenogeneic Gene Found. Xenogeneic Beast Soul Obtained.,xenogeneic_gene,likely
converted/Super Gene/chapters/1213-chapter-1212-ghost-toxic-chi-egg.md,1213,Chapter 1212 - Ghost-Toxic Chi Egg,16,"Super Creature Ghost-Toxic Chi killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature ghost toxic chi killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",<!-- source: span.dropcap -->,,0.85,0.6414,0.9588,0.7421,"Super Creature Windhawk Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1810-chapter-1809-rabbit-teeth.md,1810,Chapter 1809 - Rabbit Teeth,88,Xenogeneic Duke hunted; xenogeneic gene found. Xenogeneic beast soul obtained: Teeth Rabbit.,xenogeneic duke hunted; xenogeneic gene found. xenogeneic beast soul obtained: teeth rabbit.,,,0.9500000000000001,0.6133,0.8367,0.7411,Xenogeneic Baron Hunted; Xenogeneic Gene Found. Xenogeneic Beast Soul Obtained.,xenogeneic_gene,likely
converted/Super Gene/chapters/1305-chapter-1304-endless-sea.md,1305,Chapter 1304 - Endless Sea,62,"Super Creature Two-Headed Shark killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature two headed shark killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.6395,0.9588,0.741,"Super Creature Windhawk Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1325-chapter-1324-strong-body.md,1325,Chapter 1324 - Strong Body,38,"Berserk Super Creature Black Dragon killed. Beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.”","berserk super creature black dragon killed. beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.""",,,0.85,0.6387,0.9296,0.737,"Super Creature Abyssal Beast killed. Beast Soul Gained. The Flesh of This Creature Is Inedible, but You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1892-chapter-1891-red-mist-mink.md,1892,Chapter 1891 - Red Mist Mink,74,Red Mist Mink Xenogeneic Earl hunted; xenogeneic gene found. Xenogeneic beast soul obtained.,red mist mink xenogeneic earl hunted; xenogeneic gene found. xenogeneic beast soul obtained.,,,0.9500000000000001,0.5805,0.9444,0.735,Xenogeneic Baron Hunted; Xenogeneic Gene Found. Xenogeneic Beast Soul Obtained.,xenogeneic_gene,likely
converted/Super Gene/chapters/1275-chapter-1274-killing-the-empress-and-obtaining-a-beast-soul.md,1275,Chapter 1274 - Killing the Empress and Obtaining a Beast Soul,94,"Berserk Super Creature Serpent Throne killed. Beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","berserk super creature serpent throne killed. beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.6271,0.961,0.7341,"Super Creature Abyssal Beast killed. Beast Soul Gained. The Flesh of This Creature Is Inedible, but You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/2083-chapter-2082-blue-gold-demon-bug.md,2083,Chapter 2082 - Blue Gold Demon Bug,40,Mutant Xenogeneic King hunted. Blue Gold Demon Bug King: xenogeneic gene found. Obtained Blue Gold Demon Bug King beast soul.,mutant xenogeneic king hunted. blue gold demon bug king: xenogeneic gene found. obtained blue gold demon bug king beast soul.,,,0.9500000000000001,0.5917,0.875,0.7332,Mutant Xenogeneic King hunted: Gold Demon Bug King. Xenogeneic gene found.,xenogeneic_gene,likely
converted/Super Gene/chapters/118-chapter-118-fairy-queen-beast-soul.md,118,Chapter 118 : Fairy Queen Beast Soul,16,Sacred-blood creature shreeky beast killed. No beast soul gained. Eat its meat to gain zero to ten sacred geno points.,sacred blood creature shreeky beast killed. no beast soul gained. eat its meat to gain zero to ten sacred geno points.,<!-- source: span.dropcap -->,,0.85,0.6418,0.8603,0.7305,Sacred-Blood Black Stinger Killed. No Beast Soul Gained. Eat Its Meat To Gain Zero To Ten Sacred Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/1247-chapter-1246-battle-gene-beast-soul.md,1247,Chapter 1246 - Battle Gene Beast Soul,36,Would you like to absorb the Battle Gene Thunder Hammer?,would you like to absorb the battle gene thunder hammer?,,,0.1,1.0,1.0,0.73,Would you like to absorb the Battle Gene Thunder Hammer?,unknown_voice,likely
converted/Super Gene/chapters/3061-chapter-3060-beaten-to-an-egg.md,3061,Chapter 3060 - Beaten to an Egg,58,Got mutant god class gene race gold wing peacock king.,got mutant god class gene race gold wing peacock king.,,,0.1,1.0,1.0,0.73,Got Mutant God Class Gene Race Gold Wing Peacock King.,unknown_voice,likely
converted/Super Gene/chapters/3061-chapter-3060-beaten-to-an-egg.md,3061,Chapter 3060 - Beaten to an Egg,84,Got mutant god class gene race blood ghost spirit.,got mutant god class gene race blood ghost spirit.,,,0.1,1.0,1.0,0.73,Got mutant god class gene race blood ghost spirit.,unknown_voice,likely
converted/Super Gene/chapters/3068-chapter-3067-getting-upset-over-money.md,3068,Chapter 3067 - Getting Upset Over Money,24,Got god class gene race Holy Wen White Deer.,got god class gene race holy wen white deer.,,,0.1,1.0,1.0,0.73,Got god class gene race Holy Wen White Deer.,unknown_voice,likely
converted/Super Gene/chapters/3086-chapter-3085-blood-dragon-god-pulse.md,3086,Chapter 3085 - Blood Dragon God Pulse,20,Got blood dragon god genes. Blood dragon god pulse opened.,got blood dragon god genes. blood dragon god pulse opened.,,,0.1,1.0,1.0,0.73,Got Blood Dragon God Genes. Blood Dragon God Pulse Opened.,unknown_voice,likely
converted/Super Gene/chapters/3088-chapter-3087-exclusive-gene-race.md,3088,Chapter 3087 - Exclusive Gene Race,30,Got mutant god-class gene race blood dragon.,got mutant god class gene race blood dragon.,,,0.1,1.0,1.0,0.73,Got Mutant God-class Gene Race Blood Dragon.,unknown_voice,likely
converted/Super Gene/chapters/3091-chapter-3090-giving-blood-pulse.md,3091,Chapter 3090 - Giving Blood-Pulse,100,Perfect God Spirit Blood-Pulse.,perfect god spirit blood pulse.,,,0.1,1.0,1.0,0.73,Perfect God Spirit Blood-Pulse.,unknown_voice,likely
converted/Super Gene/chapters/3380-chapter-3379-nothing.md,3380,Chapter 3379 - Nothing,34,Evolution requirement reached. Super God Spirit mode is evolving.,evolution requirement reached. super god spirit mode is evolving.,,,0.1,1.0,1.0,0.73,Evolution requirement reached. Super God Spirit mode is evolving.,unknown_voice,likely
converted/Super Gene/chapters/693-chapter-692-absorbing-the-super-geno-essence.md,693,Chapter 692 : Absorbing the Super Geno Essence,90,"Announcement: The Second God’s Sanctuary’s Battle Arena has opened. Join the battlegrounds, for the holy battles begin in thirty-three days.","announcement: the second god's sanctuary's battle arena has opened. join the battlegrounds, for the holy battles begin in thirty three days.",,,0.1,1.0,1.0,0.73,"Announcement: The Second God's Sanctuary's Battle Arena Has Opened. Join The Battlegrounds, For The Holy Battles Begin In Thirty-Three Days.",system_notice,likely
converted/Super Gene/chapters/717-chapter-716-son-of-god-reward.md,717,Chapter 716 : Son of God Reward,28,Tenth Son of God.,tenth son of god.,,,0.1,1.0,1.0,0.73,Tenth Son Of God.,unknown_voice,likely
converted/Super Gene/chapters/894-chapter-893-three-second-hero.md,894,Chapter 893 : Three-Second Hero,90,Super body exhausted; super king spirit status cannot be maintained.,super body exhausted; super king spirit status cannot be maintained.,,,0.1,1.0,1.0,0.73,Super Body Exhausted; Super King Spirit Status Cannot Be Maintained.,system_notice,likely
converted/Super Gene/chapters/894-chapter-893-three-second-hero.md,894,Chapter 893 : Three-Second Hero,92,Super body exhausted; super king spirit status cannot be maintained.,super body exhausted; super king spirit status cannot be maintained.,,,0.1,1.0,1.0,0.73,Super Body Exhausted; Super King Spirit Status Cannot Be Maintained.,system_notice,likely
converted/Super Gene/chapters/936-chapter-935-zero-the-lucky-goddess.md,936,"Chapter 935 : Zero, the Lucky Goddess",34,Mutant Dragon-Blood Snake: Second Gene Lock Open.,mutant dragon blood snake: second gene lock open.,,,0.1,1.0,1.0,0.73,Mutant Dragon-Blood Snake: Second Gene Lock Open.,gene_lock,likely
converted/Super Gene/chapters/936-chapter-935-zero-the-lucky-goddess.md,936,"Chapter 935 : Zero, the Lucky Goddess",46,Mutant Dragon-Blood Snake: First Gene Lock Open,mutant dragon blood snake: first gene lock open,,,0.1,1.0,1.0,0.73,Mutant Dragon-Blood Snake: First Gene Lock Open,gene_lock,likely
converted/Super Gene/chapters/936-chapter-935-zero-the-lucky-goddess.md,936,"Chapter 935 : Zero, the Lucky Goddess",108,Mutant Dragon-Blood Snake: Sixth Gene Lock Open.,mutant dragon blood snake: sixth gene lock open.,,,0.1,1.0,1.0,0.73,Mutant Dragon-Blood Snake: Sixth Gene Lock Open.,gene_lock,likely
converted/Super Gene/chapters/936-chapter-935-zero-the-lucky-goddess.md,936,"Chapter 935 : Zero, the Lucky Goddess",62,Mutant Dragon-Blood Snake: First Gene Lock Open.,mutant dragon blood snake: first gene lock open.,,,0.1,1.0,0.9895,0.7287,Mutant Dragon-Blood Snake: First Gene Lock Open,gene_lock,likely
converted/Super Gene/chapters/438-chapter-437-berserk.md,438,Chapter 437 : Berserk,74,Berserk ice-armoured beast killed. Beast soul of berserk ice-armoured beast gained. Eat its meat to gain 0 to 10 primitive geno points.,berserk ice armoured beast killed. beast soul of berserk ice armoured beast gained. eat its meat to gain 0 to 10 primitive geno points.,,,0.85,0.5879,0.9949,0.7154,Berserk Ice-Armored Beast Killed. Beast Soul Of Berserk Ice-Armored Beast Gained. Eat Its Meat To Gain 0 To 10 Primitive Geno Points.,beast_soul_result,likely
converted/Super Gene/chapters/224-chapter-224-black-sheep.md,224,Chapter 224 : Black Sheep,34,Sacred-blood colour shifter killed. Beast soul of sacred-blood Colour Shifter gained. Eat its meat to gain zero to ten sacred geno points randomly.,sacred blood colour shifter killed. beast soul of sacred blood colour shifter gained. eat its meat to gain zero to ten sacred geno points randomly.,,,0.85,0.5861,0.9954,0.7144,Sacred-Blood Color Shifter Killed. Beast Soul Of Sacred-Blood Color Shifter Gained. Eat Its Meat To Gain Zero To Ten Sacred Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/748-chapter-747-an-uncompleted-build.md,748,Chapter 747 : An Uncompleted Build,16,"Super Creature Hunted: Twin-Tailed Purple Scorpion. The beast soul has not been acquired. The flesh of this creature is inedible, but you may harvest its Super Geno essence. Consume its Super Geno essence to obtain a random numeric amount of super geno points, ranging from zero to ten.","super creature hunted: twin tailed purple scorpion. the beast soul has not been acquired. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to obtain a random numeric amount of super geno points, ranging from zero to ten.",<!-- source: span.dropcap -->,,0.65,0.6807,0.945,0.7032,"Super Creature Hunted: Giant Frosty Bear. The Beast Soul Has Not Been Acquired. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Obtain A Random Numeric Amount Of Super Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/1527-chapter-1526-getting-super-geno-points.md,1527,Chapter 1526 - Getting Super Geno Points,60,Super Geno Essence absorbed. Super geno points +1.,super geno essence absorbed. super geno points +1.,,,0.30000000000000004,0.8249,1.0,0.6885,Life Geno Essence absorbed. Super Geno Points +1.,life_essence,likely
converted/Super Gene/chapters/2299-chapter-2298-deified-speed.md,2299,Chapter 2298 - Deified Speed,62,Successful infusion of deified gene. Deified gene +1. Deified progress is 1 out of 100.,successful infusion of deified gene. deified gene +1. deified progress is 1 out of 100.,,,0.30000000000000004,0.8304,0.9545,0.6862,Successful infusion of deified gene. Deified gene +1. Deified progress is 1/100.,geno_point_gain,likely
converted/Super Gene/chapters/1347-chapter-1346-jade-snail.md,1347,Chapter 1346 - Jade Snail,54,Ordinary Creature Jade Snail killed. No beast soul gained. Geno Core destroyed. Consume its flesh to gain zero to ten ordinary geno points randomly.,ordinary creature jade snail killed. no beast soul gained. geno core destroyed. consume its flesh to gain zero to ten ordinary geno points randomly.,,,0.85,0.5396,0.9541,0.6825,Ordinary Creature Tree Crab Killed. No Beast Soul Gained. Consume Its Flesh To Gain Zero To Ten Ordinary Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/1176-chapter-1175-mystic-paper.md,1176,Chapter 1175 - Mystic Paper,22,Super Geno Essence absorbed: super geno points +1.,super geno essence absorbed: super geno points +1.,,,0.30000000000000004,0.8249,0.9157,0.6783,Life Geno Essence absorbed. Super Geno Points +1.,life_essence,likely
converted/Super Gene/chapters/1191-chapter-1190-asura-betrayal.md,1191,Chapter 1190 - Asura Betrayal,52,Super Geno Essence absorbed: super geno points +1.,super geno essence absorbed: super geno points +1.,,,0.30000000000000004,0.8249,0.9157,0.6783,Life Geno Essence absorbed. Super Geno Points +1.,life_essence,likely
converted/Super Gene/chapters/1397-chapter-1396-attacking-a-spirit.md,1397,Chapter 1396 - Attacking a Spirit,68,Mutant Creature Wind Camel killed. No beast soul gained. Geno Core destroyed. Consume its flesh to gain zero to ten mutant geno points randomly.,mutant creature wind camel killed. no beast soul gained. geno core destroyed. consume its flesh to gain zero to ten mutant geno points randomly.,,,0.85,0.5224,0.9533,0.6724,Mutant Creature Thorn Bug Killed. No Beast Soul Gained. Consume Its Flesh To Gain Zero To Ten Mutant Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/1347-chapter-1346-jade-snail.md,1347,Chapter 1346 - Jade Snail,82,Ordinary Creature Jade Snail killed. Beast soul gained. Bronze Geno Core received: Jade Snail Shell. Consume its flesh to gain zero to ten ordinary geno points randomly.,ordinary creature jade snail killed. beast soul gained. bronze geno core received: jade snail shell. consume its flesh to gain zero to ten ordinary geno points randomly.,,,0.85,0.5177,0.9318,0.6671,Ordinary Creature Soil Lotus Killed. No Beast Soul Gained. Bronze Geno Core Received: Dust Bug. Consume Its Flesh to Gain Zero to Ten Ordinary Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/1216-chapter-1215-equinox-hellpool.md,1216,Chapter 1215 - Equinox Hellpool,52,Super Geno Essence Absorbed; Super Geno Point +1.,super geno essence absorbed; super geno point +1.,,,0.2,0.8344,1.0,0.664,Life Geno Essence Absorbed; Super Geno Point +1.,life_essence,likely
converted/Super Gene/chapters/1348-chapter-1347-spare-my-life-please.md,1348,"Chapter 1347 - Spare My Life, Please",50,Ordinary Creature Snake Bug killed. No beast soul gained. Geno Core unobtained. Consume its flesh gain zero to ten ordinary geno points randomly.,ordinary creature snake bug killed. no beast soul gained. geno core unobtained. consume its flesh gain zero to ten ordinary geno points randomly.,,,1.0,0.4302,0.9541,0.664,Ordinary Creature Tree Crab Killed. No Beast Soul Gained. Consume Its Flesh To Gain Zero To Ten Ordinary Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/2475-chapter-2474-herd-of-unicorns.md,2475,Chapter 2474 - Herd of Unicorns,26,Xenogeneic Duke hunted. Xenogeneic gene found.,xenogeneic duke hunted. xenogeneic gene found.,,,0.30000000000000004,0.7708,1.0,0.6571,Xenogeneic Duke hunted. Xenogeneic gene found. Obtained beast soul.,xenogeneic_gene,likely
converted/Super Gene/chapters/1376-chapter-1375-messy-situation.md,1376,Chapter 1375 - Messy Situation,20,Mutant Creature Wind Unicorn killed. Beast soul gained. Geno Core destroyed. Consume its flesh to gain zero to ten mutant geno points randomly.,mutant creature wind unicorn killed. beast soul gained. geno core destroyed. consume its flesh to gain zero to ten mutant geno points randomly.,,,0.85,0.4902,0.9252,0.6503,Mutant Creature Gold-Talon Wolf Killed. Beast Soul Gained. Consume Its Flesh To Gain Zero To Ten Mutant Geno Points Randomly.,beast_soul_result,likely
